7/23/2014,811.25,838,811.25,836.75,729.97052,270236
7/24/2014,837,846.713013,830.5,844.562012,736.785583,171532
7/25/2014,845.5,847.5,826.5,838.088013,731.137695,155804
7/28/2014,837.5,846.5,831.25,841.599976,734.201477,94140
7/30/2014,841.599976,848.150024,837.5,842.013,734.56189,197712
7/31/2014,842.375,848.161987,836.463013,841.424988,734.048889,104884
8/1/2014,840,847.5,833,835.088013,728.520569,145968
8/4/2014,837.75,870.5,837.75,865.650024,755.182556,504320
8/5/2014,866.25,878.75,866.25,876.062012,764.265808,266556
8/6/2014,880.075012,901.125,880,893.674988,779.631165,508920
8/7/2014,875,885.5,875,878.638,766.513123,288576
8/8/2014,873.763,880,868.888,870.088013,759.054199,143068
8/11/2014,876.875,895.75,876.875,893.312012,779.314514,115536
8/12/2014,897.75,898.75,886.25,894.099976,780.001953,103852
8/13/2014,891.75,904.5,889,899.775024,784.95282,180052
8/14/2014,900,905.625,897.150024,900.937988,785.967285,101308
8/18/2014,900.937988,902.25,887.5,889.612,776.08667,99624
8/19/2014,888.75,896.700012,882.5,887.775024,774.484131,118960
8/20/2014,887.812012,895.937988,886.638,888.125,774.78949,66780
8/21/2014,887.525024,890.25,882.75,885.737,772.706238,90296
8/22/2014,887,901.737,886.825012,900.312012,785.421204,690388
8/25/2014,901.25,907.5,890.312012,905.375,789.838135,115024
8/26/2014,906.75,909.25,899.625,905.150024,789.641907,122688
8/27/2014,906.25,912.187988,900.5,908.187988,792.292114,121192
8/28/2014,908.75,908.75,892,898.5,783.840393,77576
9/1/2014,898.5,903.862,896.286987,900.849976,785.890503,68132
9/2/2014,899,905.75,889.125,902.888,787.668518,355168
9/3/2014,900,935,900,933.650024,814.504944,424456
9/4/2014,932.5,932.5,923.838013,927.013,808.714844,106572
9/5/2014,930.5,948.237,927.5,932.575012,813.567139,201580
9/8/2014,935,948,932.5,944.588013,824.047119,94592
9/9/2014,937.5,938.849976,930.362,934.200012,814.984741,170584
9/10/2014,929.974976,929.974976,915.862,917.025024,800.001404,195692
9/11/2014,918.75,924.900024,908.312012,920.911987,803.392395,93348
9/12/2014,922.5,927.463013,913.411987,918.088013,800.928833,107072
9/15/2014,917.5,918.625,907.5,910.737,794.515808,298508
9/16/2014,917.5,921.799988,906.700012,914.138,797.482849,333236
9/17/2014,918.799988,936.474976,918,935.099976,815.769775,160956
9/18/2014,921,932.5,914.275024,924.974976,806.936829,265392
9/19/2014,925,942.338013,920.275024,925.362,807.274475,528376
9/22/2014,921.25,923.424988,908.25,912.737,796.260681,175856
9/23/2014,913.75,921.25,898.525024,903.200012,787.940735,622832
9/24/2014,903.75,917.911987,900.625,912.349976,795.922974,229504
9/25/2014,915,926.25,911.525024,923.411987,805.573364,259424
9/26/2014,922,929.724976,914.900024,920.299988,802.858582,295184
9/29/2014,922.5,941,921,937.775024,818.103516,150576
9/30/2014,937.5,939.474976,926,936.911987,817.350586,347108
10/1/2014,937.5,964.974976,935.237,961.799988,839.062622,284992
10/7/2014,961.799988,973.013,942.474976,957.575012,835.37677,657232
10/8/2014,943.5,950,910.812012,912.549988,796.097595,656216
10/9/2014,925,928.474976,907.5,911.388,795.083801,809856
10/10/2014,921.25,977.150024,900,972.237,848.167725,2588120
10/13/2014,974.5,996.5,972.5,985.862,860.053955,694260
